order_id,order_date,customer_id,customer_name,email,city,state,product_id,product_name,category,price,quantity,payment_method,order_status
2964,2025-06-29,C267,Matthew Lee,jonathan69@example.org,West Jonathanville,Michigan,P106,Office Chair,Furniture,7000,3,UPI,Returned
2016,2025-06-18,C142,Jack Liu,kimberly90@example.org,Amandaside,Connecticut,P106,Office Chair,Furniture,7000,2,Credit Card,Returned
1452,2025-06-27,C240,Christine Reid,kelly58@example.net,Brianville,Tennessee,P102,Samsung TV,Electronics,60000,3,UPI,Returned
2502,2025-06-11,C474,Kim Morris,heatherthompson@example.com,South Feliciafurt,South Dakota,P104,Levi's Jeans,Fashion,3000,3,COD,Cancelled
2774,2025-10-07,C474,David Schaefer,vcollins@example.net,West Kevin,Wyoming,P106,Office Chair,Furniture,7000,2,Net Banking,Delivered
2236,2025-06-15,C184,Robin Mcintyre,wheelermicheal@example.com,Port Staceyport,Minnesota,P104,Levi's Jeans,Fashion,3000,2,Debit Card,Cancelled
1299,2025-10-26,C151,Jennifer Mcmahon,anthonylewis@example.com,East Laurieview,Illinois,P103,Nike Shoes,Fashion,5000,2,UPI,Cancelled
1931,2025-09-06,C312,Dennis Johnson,carolynmiller@example.com,Port Timothyshire,Nevada,P105,Dining Table,Furniture,20000,5,Credit Card,Delivered
2011,2025-04-11,C214,Misty Briggs,reginasanchez@example.net,Nashport,North Dakota,P102,Samsung TV,Electronics,60000,1,Credit Card,Returned
2432,2025-05-05,C135,Shaun Greene,jennifermoreno@example.com,Port Janetview,South Dakota,P101,iPhone 15,Electronics,80000,4,Net Banking,Returned
2662,2025-07-23,C491,Charlotte Smith,valenzuelasherry@example.org,North Tylerport,South Dakota,P103,Nike Shoes,Fashion,5000,4,UPI,Delivered
1448,2025-11-28,C420,Natalie Simon,stephanie59@example.org,Smithton,Montana,P105,Dining Table,Furniture,20000,3,UPI,Delivered
1919,2026-02-05,C310,Victor Herring,castillodaniel@example.net,Lloydside,Arkansas,P102,Samsung TV,Electronics,60000,2,Debit Card,Cancelled
1935,2025-07-01,C234,Robin Parsons,opalmer@example.net,Lake Stephen,Alabama,P102,Samsung TV,Electronics,60000,2,Credit Card,Delivered
2400,2025-06-01,C245,Douglas Hill,douglasthomas@example.com,New Laura,Nebraska,P101,iPhone 15,Electronics,80000,4,Credit Card,Cancelled
1564,2025-05-20,C349,James English,davischristopher@example.net,West Carlland,South Dakota,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Delivered
2984,2025-09-10,C192,Kelly Townsend,bensonnicholas@example.com,Lanemouth,Utah,P105,Dining Table,Furniture,20000,1,Debit Card,Cancelled
1915,2025-08-01,C360,Nathan Vega,caroline14@example.org,Erintown,Rhode Island,P105,Dining Table,Furniture,20000,2,Net Banking,Delivered
2664,2025-11-10,C127,Heather Hall,marshallchristopher@example.org,Townsendberg,Ohio,P101,iPhone 15,Electronics,80000,2,UPI,Delivered
1905,2025-03-18,C312,David Rogers,johnwhite@example.com,Reesechester,Florida,P106,Office Chair,Furniture,7000,1,Net Banking,Cancelled
1339,2026-02-06,C352,Kelsey Pace,emcdonald@example.org,East Ashley,Maryland,P105,Dining Table,Furniture,20000,2,Credit Card,Cancelled
2445,2026-02-23,C500,Erik Gordon,pattersonjohn@example.com,Bradleybury,Utah,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Delivered
2170,2025-08-08,C114,Jessica Baker,brucewhitaker@example.org,Williamsberg,Delaware,P102,Samsung TV,Electronics,60000,4,Debit Card,Cancelled
1724,2025-05-11,C282,Jeremy Brock,lwashington@example.com,Kennethfurt,West Virginia,P106,Office Chair,Furniture,7000,4,COD,Returned
2517,2025-12-05,C174,Courtney Gonzales,yheath@example.net,West Katiefurt,Kansas,P106,Office Chair,Furniture,7000,3,Debit Card,Returned
1705,2025-03-09,C172,Troy Mitchell,stephensonsamuel@example.com,Robinsonton,Indiana,P106,Office Chair,Furniture,7000,3,Debit Card,Cancelled
2509,2025-11-07,C467,Brian Powell,john27@example.com,South Cynthiatown,North Dakota,P105,Dining Table,Furniture,20000,3,UPI,Delivered
2023,2025-04-23,C488,Michael Powell,williamparker@example.org,Amandamouth,Alaska,P103,Nike Shoes,Fashion,5000,5,Debit Card,Returned
2335,2025-06-17,C231,Michael Patterson,jose37@example.org,Dorseyberg,Michigan,P102,Samsung TV,Electronics,60000,5,Credit Card,Cancelled
2805,2025-08-09,C316,Carolyn Shaw,garcialaurie@example.net,West Christophershire,Vermont,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Cancelled
1094,2025-04-06,C331,Kimberly Shaffer MD,wongchristine@example.net,Port Thomasbury,Kansas,P104,Levi's Jeans,Fashion,3000,3,Credit Card,Cancelled
2052,2025-06-27,C449,Lisa Johnson,curtissantos@example.net,Lake Frankton,Oklahoma,P105,Dining Table,Furniture,20000,5,Net Banking,Cancelled
1323,2025-10-31,C201,Kenneth Morrison,deckeraaron@example.net,North Gregory,Minnesota,P101,iPhone 15,Electronics,80000,2,Credit Card,Cancelled
1185,2025-11-09,C339,Carol Tucker,carriecohen@example.com,New Elizabethport,Illinois,P101,iPhone 15,Electronics,80000,5,UPI,Delivered
1579,2025-12-16,C359,Rebecca Buchanan,brownzachary@example.org,New Jamiemouth,South Dakota,P101,iPhone 15,Electronics,80000,1,Net Banking,Delivered
1697,2025-11-17,C324,Rhonda Jones,michael91@example.org,South Rebeccamouth,Indiana,P104,Levi's Jeans,Fashion,3000,5,COD,Delivered
2137,2025-05-17,C145,Brian White,sara71@example.net,Heatherland,Vermont,P104,Levi's Jeans,Fashion,3000,4,UPI,Returned
2230,2026-02-05,C250,Anna Robertson,jaimedavis@example.net,New Sherryfort,Montana,P102,Samsung TV,Electronics,60000,3,COD,Cancelled
1682,2026-02-10,C128,Pamela Douglas,melissa69@example.net,Port Jean,Vermont,P101,iPhone 15,Electronics,80000,5,UPI,Returned
1919,2025-10-31,C245,Lawrence Gill,seanmarquez@example.com,Andersonbury,Michigan,P103,Nike Shoes,Fashion,5000,1,Credit Card,Cancelled
1654,2025-06-28,C129,Christopher Gonzalez,jacksonjustin@example.org,New Barbara,Arizona,P101,iPhone 15,Electronics,80000,3,Credit Card,Returned
2880,2025-03-21,C138,Michael Gonzalez,travis08@example.org,Lake Diane,Colorado,P103,Nike Shoes,Fashion,5000,1,Net Banking,Returned
1304,2025-05-10,C128,Adam Wyatt,yfuentes@example.net,New Christophertown,New Mexico,P105,Dining Table,Furniture,20000,1,UPI,Returned
1158,2025-07-12,C357,Richard Brown,chamilton@example.com,New Andrewborough,New Mexico,P103,Nike Shoes,Fashion,5000,1,UPI,Returned
2662,2025-09-16,C195,Matthew Butler,brandonrussell@example.com,West Aaron,Connecticut,P105,Dining Table,Furniture,20000,3,Net Banking,Delivered
2192,2026-02-14,C268,Deborah Stone,johnsonstacey@example.org,West Alexandra,Oklahoma,P106,Office Chair,Furniture,7000,3,UPI,Delivered
2793,2025-11-12,C424,Elijah Young,williammartin@example.com,Lake Craigburgh,Maryland,P102,Samsung TV,Electronics,60000,4,COD,Cancelled
1238,2025-07-30,C380,Daniel Walters,watsonjessica@example.org,Stewartstad,West Virginia,P105,Dining Table,Furniture,20000,2,COD,Delivered
1294,2025-09-18,C433,Christopher Young,melanie34@example.net,Jodiport,Alaska,P103,Nike Shoes,Fashion,5000,2,Net Banking,Returned
2182,2025-10-25,C284,Jane Mills,gonzalezmichelle@example.org,West Samanthahaven,Iowa,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Delivered
1930,2025-04-23,C492,Erica Terry,fishercarly@example.org,Avilaborough,Virginia,P101,iPhone 15,Electronics,80000,5,UPI,Returned
1443,2025-04-10,C180,Kathleen Boyer,smithlisa@example.org,Robertborough,Massachusetts,P101,iPhone 15,Electronics,80000,1,Debit Card,Returned
1236,2025-10-30,C346,Laurie Harper,tmcconnell@example.org,Lake Sharonmouth,Idaho,P101,iPhone 15,Electronics,80000,1,Debit Card,Delivered
1418,2025-04-16,C236,James Carter,haleyharris@example.org,Martinezport,Washington,P103,Nike Shoes,Fashion,5000,1,UPI,Cancelled
1706,2025-12-11,C240,Joshua Wang,dtaylor@example.com,Barrettburgh,Missouri,P103,Nike Shoes,Fashion,5000,1,UPI,Cancelled
1762,2026-02-08,C235,Jennifer Manning,lindsayguzman@example.com,Martinezville,Oregon,P106,Office Chair,Furniture,7000,2,Debit Card,Returned
2737,2025-12-10,C346,Michaela Smith,ucarpenter@example.com,Smithport,North Carolina,P104,Levi's Jeans,Fashion,3000,5,UPI,Delivered
2428,2026-02-10,C370,Michelle Duncan,brandon23@example.org,Derekshire,New Mexico,P104,Levi's Jeans,Fashion,3000,2,Credit Card,Returned
2786,2025-10-08,C106,Kendra Douglas,wrightconnie@example.org,Port Darrenmouth,Maine,P104,Levi's Jeans,Fashion,3000,5,Debit Card,Returned
1734,2025-05-26,C194,Kelli Knapp,mmontgomery@example.net,West Sarah,Florida,P102,Samsung TV,Electronics,60000,2,Net Banking,Cancelled
2352,2025-04-25,C449,Michael Thomas,xcaldwell@example.net,Kevinhaven,Idaho,P101,iPhone 15,Electronics,80000,2,UPI,Delivered
2437,2025-04-22,C118,Phillip Woods,collin80@example.net,North Michaelberg,North Dakota,P104,Levi's Jeans,Fashion,3000,2,Debit Card,Delivered
2067,2025-04-06,C123,Andrew Cabrera,currymark@example.org,East Adrienne,Colorado,P102,Samsung TV,Electronics,60000,3,Credit Card,Delivered
1265,2025-09-25,C403,Diane Quinn,jasonmaxwell@example.net,New Joe,Maryland,P101,iPhone 15,Electronics,80000,3,Credit Card,Cancelled
1063,2026-02-11,C427,Kristopher Stanley,alexandrafisher@example.net,Collinsville,Louisiana,P104,Levi's Jeans,Fashion,3000,2,Debit Card,Delivered
2036,2026-02-21,C225,Cindy Thompson,petersonjulie@example.org,South Jeremy,Kentucky,P101,iPhone 15,Electronics,80000,4,COD,Returned
2971,2025-08-01,C310,Kathleen Martinez,weavercassandra@example.com,Lorimouth,Minnesota,P103,Nike Shoes,Fashion,5000,2,Credit Card,Delivered
2839,2025-07-03,C174,Jeffrey Hunt,mcphersonbrandon@example.org,Morganmouth,Pennsylvania,P101,iPhone 15,Electronics,80000,1,Net Banking,Returned
2210,2025-08-11,C365,Latoya Rice,mitchellanthony@example.com,South Jessica,Indiana,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Returned
1602,2025-10-07,C216,Ms. Kathleen Taylor,allenjustin@example.com,South Samantha,Rhode Island,P103,Nike Shoes,Fashion,5000,3,Credit Card,Returned
2982,2025-09-11,C318,Claudia Thompson,wendyrose@example.net,South Dominiqueshire,Indiana,P103,Nike Shoes,Fashion,5000,2,Net Banking,Returned
2259,2025-09-17,C281,Jacqueline Flores,adean@example.net,Trujillofurt,Montana,P102,Samsung TV,Electronics,60000,5,Debit Card,Returned
2358,2025-05-20,C484,Julie Brown,thomaslove@example.com,North Judymouth,New Hampshire,P103,Nike Shoes,Fashion,5000,1,UPI,Cancelled
1724,2026-02-16,C418,Christine King,danielmccoy@example.net,East Briantown,New Mexico,P104,Levi's Jeans,Fashion,3000,2,COD,Cancelled
2601,2026-02-05,C375,Mr. Jay Johnson,michael33@example.org,East Chrisbury,New York,P105,Dining Table,Furniture,20000,1,UPI,Cancelled
1724,2025-03-25,C379,Michael Lopez,blackwelljerome@example.net,Parrishview,New Hampshire,P104,Levi's Jeans,Fashion,3000,4,UPI,Cancelled
1338,2025-08-06,C305,Troy Beltran,elizabethwatson@example.com,Port Anne,New Jersey,P101,iPhone 15,Electronics,80000,1,Debit Card,Delivered
1578,2025-06-25,C428,Vickie Wood,john07@example.com,Simschester,Louisiana,P101,iPhone 15,Electronics,80000,5,Credit Card,Delivered
1512,2025-05-11,C319,Alison Johnson,jonathan40@example.com,Singhview,Louisiana,P105,Dining Table,Furniture,20000,3,Net Banking,Cancelled
2755,2025-09-28,C347,Christian White,theresa62@example.net,Peterschester,Maine,P101,iPhone 15,Electronics,80000,2,Debit Card,Cancelled
2345,2025-11-06,C218,Tony Henderson,amandaford@example.org,Port Hannahfurt,Alabama,P102,Samsung TV,Electronics,60000,1,Net Banking,Returned
1033,2025-04-04,C349,Eileen Walker,padillaveronica@example.net,South Steven,Ohio,P103,Nike Shoes,Fashion,5000,5,COD,Delivered
2094,2025-04-08,C391,Jessica Owens,vanessamccarthy@example.net,Erikaport,Missouri,P101,iPhone 15,Electronics,80000,4,COD,Returned
1761,2025-12-16,C454,Heidi Cannon,reidraymond@example.net,South Crystal,Nebraska,P101,iPhone 15,Electronics,80000,5,Credit Card,Cancelled
1316,2025-07-14,C436,Karen Brown,ujames@example.com,Craneborough,Indiana,P102,Samsung TV,Electronics,60000,5,Net Banking,Returned
2966,2025-07-20,C113,Anthony Gonzalez,john10@example.net,Lake Kevinview,Delaware,P106,Office Chair,Furniture,7000,3,UPI,Cancelled
1794,2025-09-15,C258,Matthew Ramos,walkerjohn@example.org,East Kristine,Illinois,P101,iPhone 15,Electronics,80000,3,Net Banking,Delivered
2675,2025-06-13,C395,Hailey Marshall,johnsonbrandon@example.com,South Victoria,Iowa,P106,Office Chair,Furniture,7000,3,Debit Card,Returned
2087,2025-12-24,C119,Michelle Berry,abrown@example.net,Karenport,New Hampshire,P106,Office Chair,Furniture,7000,3,Credit Card,Delivered
2190,2025-08-06,C245,Jodi Rodriguez,andrewmoran@example.org,Port Dianahaven,Indiana,P105,Dining Table,Furniture,20000,5,COD,Returned
2305,2025-12-03,C314,Dana Richards,brendahamilton@example.org,East Morganview,Connecticut,P103,Nike Shoes,Fashion,5000,4,UPI,Cancelled
1640,2025-05-09,C292,Mary Gray,qhunt@example.org,New Sarah,New Hampshire,P106,Office Chair,Furniture,7000,4,UPI,Cancelled
2441,2025-08-27,C303,Trevor Tapia,mariosmith@example.com,East Kayla,Wyoming,P101,iPhone 15,Electronics,80000,3,Credit Card,Cancelled
1766,2025-09-19,C417,Scott Nichols,davidrodriguez@example.net,Martinberg,Michigan,P102,Samsung TV,Electronics,60000,3,Debit Card,Returned
2984,2025-07-18,C395,Lucas Walker,michelle50@example.org,East Barbara,New Jersey,P101,iPhone 15,Electronics,80000,1,Debit Card,Cancelled
1418,2025-04-27,C277,Rebekah Smith,kennedymichael@example.com,East Dylan,Mississippi,P103,Nike Shoes,Fashion,5000,1,Debit Card,Delivered
1636,2025-05-29,C343,Janet Pierce,erikacasey@example.org,North Robertland,Oregon,P101,iPhone 15,Electronics,80000,2,Credit Card,Returned
1712,2025-09-19,C439,Daniel Barr,vincent79@example.net,South Stephanie,New Hampshire,P101,iPhone 15,Electronics,80000,1,UPI,Delivered
2959,2025-08-20,C279,Ashley Ellis,richard34@example.net,Welchhaven,Colorado,P102,Samsung TV,Electronics,60000,1,COD,Cancelled
2856,2025-10-26,C162,Austin Diaz,rdavis@example.net,Port Cody,Michigan,P101,iPhone 15,Electronics,80000,5,COD,Delivered
2809,2025-06-05,C207,Adam Jones,ydillon@example.net,Kristinastad,Wyoming,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
2091,2025-06-08,C441,Angela Gonzalez MD,josephfranklin@example.org,Lake Davidton,Tennessee,P106,Office Chair,Furniture,7000,2,UPI,Cancelled
2008,2026-02-20,C151,Natalie Becker,dblake@example.org,Victoriafurt,Oklahoma,P106,Office Chair,Furniture,7000,5,Debit Card,Delivered
2983,2025-11-20,C291,Jason Holt,eric57@example.org,Deborahside,Washington,P101,iPhone 15,Electronics,80000,3,Debit Card,Cancelled
2449,2025-09-06,C290,James Dickson,walkercourtney@example.org,Port Jenniferchester,Mississippi,P104,Levi's Jeans,Fashion,3000,1,COD,Delivered
1642,2025-07-02,C229,Laura Trevino,gailwalker@example.org,Chelseamouth,Alabama,P102,Samsung TV,Electronics,60000,3,Credit Card,Returned
1528,2025-12-11,C100,Howard Wall,julie91@example.com,East Matthew,Maryland,P102,Samsung TV,Electronics,60000,1,Credit Card,Delivered
1758,2025-12-30,C195,Jessica Turner,connor02@example.net,East Alexisberg,California,P102,Samsung TV,Electronics,60000,4,Net Banking,Cancelled
2589,2026-01-02,C229,Cynthia Diaz,nathancrawford@example.com,Gonzalezshire,South Dakota,P105,Dining Table,Furniture,20000,3,Net Banking,Delivered
2849,2025-08-08,C372,Sherry Williams,oliverelizabeth@example.org,Caseychester,North Carolina,P104,Levi's Jeans,Fashion,3000,3,Net Banking,Cancelled
1388,2026-01-19,C206,Anna Richardson,esmith@example.org,Arellanoville,Rhode Island,P102,Samsung TV,Electronics,60000,4,COD,Delivered
1956,2025-08-02,C398,Laurie Chapman,jose41@example.org,East Stacyfurt,Georgia,P104,Levi's Jeans,Fashion,3000,4,Debit Card,Returned
2718,2026-01-22,C311,Jessica Bush,zwilliams@example.net,West Haileyview,Ohio,P101,iPhone 15,Electronics,80000,5,COD,Returned
1142,2025-09-19,C391,Johnny Jackson,lewisstephen@example.com,Collinsfort,Mississippi,P106,Office Chair,Furniture,7000,4,Credit Card,Returned
1621,2025-07-27,C132,Lisa Baker,garygilbert@example.com,East Thomaschester,Idaho,P103,Nike Shoes,Fashion,5000,5,Credit Card,Cancelled
1449,2025-06-13,C385,Jonathon Cobb,michael20@example.net,Michaelfort,Idaho,P102,Samsung TV,Electronics,60000,1,COD,Delivered
1647,2025-08-31,C175,James George,jenkinssydney@example.com,Port Darinberg,Georgia,P101,iPhone 15,Electronics,80000,2,Net Banking,Returned
2230,2025-04-26,C271,John Wood,shorton@example.net,Lake Steve,Massachusetts,P103,Nike Shoes,Fashion,5000,1,COD,Delivered
2748,2025-12-27,C483,Jesse Mclaughlin,fsanford@example.com,Robertsonhaven,Delaware,P102,Samsung TV,Electronics,60000,1,COD,Cancelled
1990,2025-03-08,C210,Mary Madden,martinhuber@example.com,Crawfordport,Alabama,P102,Samsung TV,Electronics,60000,5,COD,Cancelled
2423,2025-09-24,C439,Patrick Valdez,brandy38@example.com,North Tonyatown,Washington,P104,Levi's Jeans,Fashion,3000,4,Net Banking,Cancelled
1755,2026-01-03,C203,Yvonne Clark,sawyersteven@example.com,Grosston,Oklahoma,P104,Levi's Jeans,Fashion,3000,4,Credit Card,Delivered
1120,2025-11-09,C385,Michelle Jones,brianwalsh@example.org,Beckerville,Arkansas,P102,Samsung TV,Electronics,60000,1,UPI,Delivered
1074,2025-06-21,C450,Lisa Boyd,jgallegos@example.org,Lucasborough,Virginia,P104,Levi's Jeans,Fashion,3000,4,UPI,Delivered
1544,2025-11-30,C407,Kenneth Meyer,zharrison@example.org,East Billfurt,California,P106,Office Chair,Furniture,7000,5,UPI,Delivered
2004,2026-02-24,C189,Kristen Bush,murraybrian@example.org,West Kaylee,Maine,P106,Office Chair,Furniture,7000,5,Credit Card,Returned
2490,2026-02-17,C157,Kristin Blackwell,nguyenstephanie@example.net,Claudiaburgh,Rhode Island,P101,iPhone 15,Electronics,80000,4,Credit Card,Returned
1639,2025-07-07,C300,Alexis Blackwell,sarah41@example.net,Lauramouth,Kansas,P103,Nike Shoes,Fashion,5000,2,COD,Cancelled
2805,2025-07-08,C122,Alexander Diaz,cross@example.org,Martintown,Delaware,P106,Office Chair,Furniture,7000,3,COD,Cancelled
1984,2025-11-22,C230,Aaron Sanders,thomasgonzalez@example.com,East Ashley,Minnesota,P106,Office Chair,Furniture,7000,2,COD,Delivered
1883,2025-05-31,C430,Mark Young,ashleyrios@example.org,West Erikahaven,Iowa,P104,Levi's Jeans,Fashion,3000,1,Debit Card,Delivered
1830,2025-11-29,C337,Katherine Wise,acostanatalie@example.com,Wellsmouth,Louisiana,P105,Dining Table,Furniture,20000,4,Credit Card,Delivered
1804,2025-06-29,C207,Manuel Ross,gabriella52@example.org,Lake Seanburgh,Massachusetts,P105,Dining Table,Furniture,20000,4,Credit Card,Returned
2417,2025-11-23,C469,Catherine Stone,georgewoodard@example.net,Mortonborough,Illinois,P105,Dining Table,Furniture,20000,4,COD,Delivered
2131,2025-08-26,C171,Teresa Hurst,edwardsrussell@example.org,East Angelafort,Indiana,P101,iPhone 15,Electronics,80000,4,Credit Card,Returned
2761,2025-04-30,C499,Todd Lamb,chapmanmichelle@example.com,East Julia,Iowa,P102,Samsung TV,Electronics,60000,3,UPI,Delivered
2690,2025-11-04,C251,Charles Anderson,alex98@example.org,North Patrick,Nevada,P106,Office Chair,Furniture,7000,1,Debit Card,Delivered
2478,2025-11-16,C461,Tiffany Rose,edwingarcia@example.org,Loriport,South Dakota,P102,Samsung TV,Electronics,60000,2,Credit Card,Returned
2004,2025-04-10,C107,John Bush,kimcharles@example.org,Cookville,New Hampshire,P104,Levi's Jeans,Fashion,3000,5,UPI,Delivered
1053,2025-11-15,C194,Brandon Potts,rodneymurray@example.com,East Anthony,Alabama,P106,Office Chair,Furniture,7000,1,UPI,Returned
2419,2025-12-11,C423,Rachel Pennington,evanstracy@example.org,Victorville,West Virginia,P101,iPhone 15,Electronics,80000,2,UPI,Cancelled
1333,2025-09-10,C480,Monique Goodwin,grossmarvin@example.com,Martinshire,Iowa,P104,Levi's Jeans,Fashion,3000,2,Net Banking,Delivered
1391,2025-09-11,C140,Derek Erickson,rkennedy@example.net,Lake Ashleyfort,New York,P103,Nike Shoes,Fashion,5000,4,Credit Card,Delivered
2793,2026-01-26,C471,Laura Murphy,reyesrachael@example.org,Nicoleton,Minnesota,P105,Dining Table,Furniture,20000,4,Debit Card,Delivered
1932,2025-09-08,C115,James Hernandez,syoung@example.com,Caitlinmouth,Delaware,P101,iPhone 15,Electronics,80000,3,Credit Card,Returned
2658,2025-10-23,C217,Curtis Price,jennycunningham@example.org,Terrellview,Georgia,P105,Dining Table,Furniture,20000,2,Debit Card,Delivered
2791,2025-11-29,C227,Benjamin Wagner,tamarawilliams@example.net,Andersonfort,Rhode Island,P103,Nike Shoes,Fashion,5000,5,UPI,Delivered
2574,2025-05-17,C382,Matthew Morrison,jasminemiller@example.org,Andersonshire,New Mexico,P103,Nike Shoes,Fashion,5000,2,Debit Card,Returned
2349,2025-06-22,C447,Penny Diaz,fosterashley@example.org,Brandonstad,Nebraska,P104,Levi's Jeans,Fashion,3000,1,Debit Card,Cancelled
1897,2025-10-09,C335,James Brown,ashley34@example.net,Schmidtburgh,Kentucky,P102,Samsung TV,Electronics,60000,3,UPI,Returned
1856,2025-12-21,C227,Jacqueline Gutierrez,john51@example.net,Lake Nicholas,Georgia,P101,iPhone 15,Electronics,80000,4,COD,Returned
2656,2025-09-20,C470,Joseph Perez,teresaramsey@example.org,Cunninghamburgh,Maine,P106,Office Chair,Furniture,7000,5,UPI,Returned
2798,2025-05-07,C446,Taylor Harper,heather63@example.com,North Caleb,Louisiana,P103,Nike Shoes,Fashion,5000,1,COD,Delivered
1953,2026-01-23,C154,Brittany Rice,michelleholmes@example.net,West Jenniferhaven,Louisiana,P103,Nike Shoes,Fashion,5000,4,Net Banking,Delivered
2211,2026-02-02,C456,Alexandra Morris,alexanderlara@example.com,New Shaunburgh,Minnesota,P103,Nike Shoes,Fashion,5000,1,Credit Card,Returned
1187,2025-03-13,C341,Kenneth Walker,kevin63@example.org,Chapmanburgh,Rhode Island,P104,Levi's Jeans,Fashion,3000,1,Credit Card,Returned
1863,2025-04-21,C339,Stefanie Thornton,morenoelizabeth@example.org,West Laurachester,Vermont,P101,iPhone 15,Electronics,80000,1,UPI,Cancelled
2624,2025-12-01,C105,Erin Silva,jonathon28@example.org,Lake Andreashire,Oklahoma,P106,Office Chair,Furniture,7000,1,Net Banking,Cancelled
2139,2025-05-31,C485,Christina Washington,qcoleman@example.net,Rachelton,New Mexico,P101,iPhone 15,Electronics,80000,4,UPI,Returned
1635,2025-03-25,C222,Thomas Cole,floresanthony@example.org,Port Jayshire,Indiana,P106,Office Chair,Furniture,7000,3,UPI,Delivered
1241,2025-09-10,C403,Megan Greene,kcooley@example.com,West Shannonburgh,Arkansas,P103,Nike Shoes,Fashion,5000,2,Debit Card,Cancelled
2525,2025-07-25,C319,Patricia Munoz,myersharry@example.net,New Mary,Alaska,P101,iPhone 15,Electronics,80000,3,UPI,Delivered
1134,2025-05-27,C386,Brandy Alexander,theresajones@example.org,East Ericburgh,Ohio,P105,Dining Table,Furniture,20000,2,Debit Card,Delivered
1911,2026-01-16,C111,Sara Brown DDS,cbaker@example.net,East Allen,Kentucky,P105,Dining Table,Furniture,20000,1,Credit Card,Delivered
2788,2025-07-22,C245,Linda Hunter DVM,harristamara@example.org,West Jessica,Utah,P104,Levi's Jeans,Fashion,3000,3,UPI,Delivered
1016,2025-09-16,C132,Bridget Hicks,james44@example.net,East Williamview,West Virginia,P103,Nike Shoes,Fashion,5000,4,Net Banking,Returned
1938,2025-12-21,C120,Elizabeth Baker,njones@example.net,Rossbury,Wyoming,P106,Office Chair,Furniture,7000,5,Debit Card,Cancelled
1045,2025-03-15,C337,Robert Glenn,ibrown@example.net,Millerview,Minnesota,P103,Nike Shoes,Fashion,5000,5,Debit Card,Cancelled
1005,2025-11-15,C389,Jonathan Herrera,cynthia65@example.net,West Darren,Delaware,P101,iPhone 15,Electronics,80000,3,UPI,Returned
1996,2025-08-20,C360,Melissa Fletcher,hamiltonjordan@example.org,Deanville,Arkansas,P101,iPhone 15,Electronics,80000,4,Net Banking,Cancelled
1346,2025-03-15,C332,James Graham,haleywilliamson@example.com,Savannahton,Arkansas,P105,Dining Table,Furniture,20000,5,COD,Delivered
1161,2025-06-03,C242,Lynn Murray,simmonsclarence@example.net,South Stephanie,Idaho,P103,Nike Shoes,Fashion,5000,4,UPI,Delivered
1369,2025-03-25,C291,Angela Torres,williamsjason@example.org,Campbellside,Indiana,P104,Levi's Jeans,Fashion,3000,2,COD,Returned
1922,2025-11-05,C192,Matthew Sanchez,ashley87@example.org,East Curtisshire,Washington,P106,Office Chair,Furniture,7000,1,Debit Card,Delivered
1314,2025-06-10,C371,Michael Fields,richard04@example.com,West Breanna,New Jersey,P106,Office Chair,Furniture,7000,2,Debit Card,Cancelled
2269,2025-03-05,C152,Timothy Horn Jr.,scott96@example.net,North Kristafurt,South Dakota,P104,Levi's Jeans,Fashion,3000,3,UPI,Returned
2002,2025-06-17,C101,Danielle Ortiz,bcantrell@example.org,West Kevin,Wisconsin,P104,Levi's Jeans,Fashion,3000,3,Credit Card,Delivered
1206,2025-08-31,C208,James Leonard,toconnor@example.com,Youngview,Kentucky,P102,Samsung TV,Electronics,60000,5,COD,Cancelled
2308,2025-09-29,C313,Eric Gentry,grantlauren@example.com,Lake Kathleenmouth,Arizona,P102,Samsung TV,Electronics,60000,3,Net Banking,Returned
1885,2025-11-10,C451,Mr. Brian Long DDS,jerome17@example.net,North Davidberg,New Hampshire,P102,Samsung TV,Electronics,60000,2,UPI,Returned
1993,2025-09-05,C480,James Anderson,boltondaisy@example.org,Brownburgh,Maryland,P103,Nike Shoes,Fashion,5000,1,Net Banking,Cancelled
1803,2025-07-13,C437,Tony Meyer,john14@example.net,South Elizabeth,Nevada,P106,Office Chair,Furniture,7000,2,UPI,Cancelled
2085,2025-09-04,C228,Louis Gonzales,tyler58@example.net,Port Kathy,Arkansas,P106,Office Chair,Furniture,7000,1,Debit Card,Delivered
1652,2025-09-28,C364,Jonathan Donovan,morganmaxwell@example.org,South Kelly,Rhode Island,P102,Samsung TV,Electronics,60000,3,Credit Card,Cancelled
2896,2025-11-06,C484,Rachel Mayer,laurahayden@example.org,Matthewport,Florida,P104,Levi's Jeans,Fashion,3000,4,UPI,Returned
1110,2025-08-13,C422,Jacqueline Powell,henrykevin@example.org,North Justin,Montana,P104,Levi's Jeans,Fashion,3000,4,COD,Cancelled
1170,2025-05-11,C476,Mike May,whitneyburns@example.org,Port Nicole,Nebraska,P104,Levi's Jeans,Fashion,3000,4,UPI,Delivered
